Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend
4;69.96666667;0;0.0;28;2728.755;0.0;0.009313725;0.0;0.0;Oct;1;1;1;5;Returning_Visitor;False
0;0.0;0;0.0;11;200.85;0.036363636;0.047107438;0.0;0.0;Mar;1;1;2;1;Returning_Visitor;False
0;0.0;0;0.0;3;26.0;0.066666667;0.133333333;0.0;0.0;May;3;3;1;3;Returning_Visitor;False
2;26.5;0;0.0;47;716.625;0.0;0.009574468000000001;0.0;0.0;May;2;4;6;5;New_Visitor;False
0;0.0;0;0.0;30;1184.5;0.006666666999999999;0.048333333;0.0;0.6;May;4;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;4;4.0;0.125;0.175;0.0;0.8;May;3;2;4;13;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.0;0.1;0.0;0.0;May;2;2;1;13;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;3;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;2;210.0;0.0;0.1;0.0;0.0;Mar;3;2;1;2;Returning_Visitor;False
1;10.0;0;0.0;82;706.2996032000001;0.0;0.002439024;0.0;1.0;May;2;2;4;2;Returning_Visitor;True
0;0.0;0;0.0;38;1372.0;0.005405405;0.018918919;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;16;1027.657143;0.0125;0.01875;0.0;0.0;Mar;1;1;1;3;Returning_Visitor;False
2;169.5;2;105.0;35;990.4642857000001;0.010810811000000002;0.027027027000000002;14.78162714;0.0;Nov;1;1;1;2;Returning_Visitor;True
17;180.1333333;1;80.6;180;6512.0109520000005;0.002645503;0.012248677;0.0;0.0;Sep;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Jul;2;4;7;1;Returning_Visitor;False
0;0.0;1;426.2;10;157.06666669999998;0.0;0.016666667;32.73061637;0.0;Jul;2;2;3;2;Returning_Visitor;False
2;16.6;1;18.46666667;32;783.2085714;0.0;0.005714286;0.0;0.0;Jul;2;4;2;5;New_Visitor;False
0;0.0;0;0.0;24;583.0;0.0;0.025;0.0;0.0;Jul;2;2;1;4;Returning_Visitor;False
2;386.0;0;0.0;72;712.2960783999999;0.0;0.000913242;0.0;0.0;Nov;2;2;4;2;New_Visitor;False
4;84.0;0;0.0;35;1059.0;0.0;0.005882353000000001;0.0;0.0;Mar;2;2;3;2;New_Visitor;False
4;71.7;0;0.0;8;74.6;0.109090909;0.127272727;0.0;0.0;Jul;3;2;6;13;Returning_Visitor;False
2;98.0;0;0.0;15;947.0;0.00625;0.006666666999999999;0.0;0.0;Dec;2;2;3;2;Returning_Visitor;True
0;0.0;0;0.0;4;50.0;0.0;0.05;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;19;522.0;0.021052632;0.034210526;0.0;0.0;May;2;2;7;2;Returning_Visitor;False
0;0.0;0;0.0;13;474.6818182;0.015384615;0.029230769;0.0;0.0;May;3;2;4;3;Returning_Visitor;False
0;0.0;0;0.0;8;100.0;0.0;0.025;0.0;0.0;Mar;1;1;7;1;Returning_Visitor;False
4;74.21428571;0;0.0;32;1367.630952;0.008928571;0.0203125;50.82975;0.0;May;3;2;1;2;Returning_Visitor;True
5;36.33333333;3;53.0;22;406.0;0.002564103;0.013461538;0.0;0.0;Mar;4;1;1;1;Returning_Visitor;False
2;96.0;0;0.0;5;122.0;0.028571429;0.05;0.0;0.0;May;1;1;1;15;Returning_Visitor;True
3;45.5;0;0.0;43;1738.25;0.006349206;0.03537415;0.0;0.0;May;2;5;7;3;Returning_Visitor;False
0;0.0;0;0.0;16;129.3333333;0.0;0.0125;0.0;0.6;May;2;6;1;1;Returning_Visitor;False
0;0.0;1;5.0;66;2537.45;0.003956044000000001;0.022177156;0.0;0.4;May;2;6;1;4;Returning_Visitor;False
2;223.0;0;0.0;8;392.4;0.0;0.04;0.0;0.0;May;1;1;3;1;Returning_Visitor;False
0;0.0;0;0.0;19;1138.7936359999999;0.0;0.0070175440000000006;0.0;0.0;Aug;2;4;3;2;Returning_Visitor;False
0;0.0;0;0.0;16;690.3133333;0.028571429;0.057142857000000005;0.0;0.0;Oct;2;2;1;1;Returning_Visitor;False
2;118.9;0;0.0;30;1216.726667;0.0;0.008602151;26.13036122;0.0;Nov;4;2;6;2;New_Visitor;True
3;59.5;0;0.0;3;47.2;0.033333333;0.05;0.0;0.0;Aug;1;1;1;4;New_Visitor;False
4;47.0;0;0.0;29;5198.533332999999;0.0;0.019892473;0.0;0.0;May;2;4;2;2;Returning_Visitor;False
0;0.0;0;0.0;20;332.0;0.03;0.06;0.0;0.0;Mar;4;1;3;1;Returning_Visitor;False
0;0.0;0;0.0;4;505.0;0.0;0.05;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
1;9.0;0;0.0;49;1164.416667;0.048;0.064;0.0;1.0;May;3;2;1;4;Returning_Visitor;True
0;0.0;0;0.0;72;5465.320175;0.033789954;0.06037786;0.0;0.0;Sep;2;5;2;1;Returning_Visitor;False
0;0.0;0;0.0;2;76.0;0.0;0.05;0.0;0.6;Feb;3;2;3;3;Returning_Visitor;False
1;19.2;0;0.0;55;3134.066667;0.0;0.006666666999999999;5.767419658;0.0;Aug;2;4;1;1;Returning_Visitor;True
0;0.0;1;31.0;41;1678.733333;0.01;0.013333333000000001;0.0;0.0;May;3;2;2;6;Returning_Visitor;False
12;672.0952381;2;86.0;23;237.09523810000002;0.0;0.010344828;0.0;0.0;May;1;1;2;6;Returning_Visitor;False
0;0.0;3;16.0;35;1621.766667;0.007894736999999999;0.040131579;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;True
7;125.45333329999998;1;44.4;54;2240.9966670000003;0.027118644;0.043050847;21.74067473;0.0;Jul;2;2;6;1;Returning_Visitor;False
0;0.0;0;0.0;10;273.75;0.02;0.053333333;0.0;0.0;Nov;1;1;2;8;Returning_Visitor;False
0;0.0;0;0.0;5;81.08333333;0.04;0.05;0.0;0.0;Dec;3;2;1;2;New_Visitor;False
1;4.0;0;0.0;8;227.1;0.022222222000000003;0.066666667;0.0;0.0;Aug;2;2;3;13;Returning_Visitor;False
4;65.6;0;0.0;25;575.8166667;0.0;0.007142857;0.0;0.0;Nov;2;4;2;20;Returning_Visitor;True
0;0.0;0;0.0;31;1087.0;0.0;0.006666666999999999;0.0;0.0;May;4;2;2;2;Returning_Visitor;False
2;79.6;3;332.08;34;1011.016667;0.018918919;0.043243243;5.128358233;0.0;Oct;2;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;9;869.0;0.0;0.022222222000000003;0.0;0.0;May;2;5;1;4;Returning_Visitor;False
3;68.58333333;0;0.0;72;1781.1916670000003;0.008219178;0.015174871000000001;0.0;0.0;Nov;1;1;1;8;Returning_Visitor;True
10;156.83333330000002;2;14.0;51;865.6722222000001;0.0074074069999999995;0.019191918999999998;0.0;0.0;May;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;26;2676.0;0.030769231;0.04556213;0.0;0.6;May;2;6;2;6;Returning_Visitor;False
0;0.0;0;0.0;13;252.0;0.0;0.061538462;0.0;0.0;May;2;2;8;3;Returning_Visitor;False
0;0.0;0;0.0;9;269.75;0.022222222000000003;0.048148147999999995;0.0;0.0;Dec;3;2;5;6;Returning_Visitor;False
5;333.0;2;166.0;12;151.9;0.031111111;0.064444444;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
3;118.5;0;0.0;29;1482.2107839999999;0.006896551999999999;0.010600255;0.0;0.0;Mar;3;2;1;8;Returning_Visitor;True
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Mar;2;2;6;1;Returning_Visitor;False
5;56.6;0;0.0;55;1058.3380949999998;0.0;0.007142857;37.21183634;0.0;Nov;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;10;127.75;0.053333333;0.075;0.0;0.0;May;1;1;2;3;Returning_Visitor;False
8;352.24285710000004;6;241.5;45;1998.4440809999999;0.009090909;0.01644733;2.8423070110000004;0.0;Mar;3;2;1;2;Returning_Visitor;True
1;13.0;0;0.0;14;253.8;0.0;0.02;0.0;0.0;May;2;2;1;3;New_Visitor;False
1;47.5;0;0.0;10;1202.875;0.0;0.025454545;0.0;0.0;Dec;1;1;8;3;Returning_Visitor;False
0;0.0;0;0.0;5;279.0;0.0;0.04;0.0;0.0;Mar;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;30;677.9166667000001;0.006666666999999999;0.013333333000000001;0.0;0.0;Nov;3;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;5;1306.0;0.06;0.12;0.0;0.0;Mar;2;2;5;13;Returning_Visitor;False
1;2.0;0;0.0;118;4541.925;0.013114754;0.031399948;0.0;0.4;May;2;2;1;20;Returning_Visitor;False
2;33.5;1;91.0;31;1271.8212119999998;0.0;0.011505376000000001;1.592774194;0.0;Mar;1;8;4;1;Returning_Visitor;False
8;247.08333330000002;0;0.0;163;4600.540873;0.008383234;0.021052657000000002;5.28608849;0.0;Nov;2;4;3;2;Returning_Visitor;False
1;135.5;0;0.0;50;824.6666667000001;0.0;0.003921569000000001;0.0;0.0;May;2;2;2;4;Returning_Visitor;False
5;140.6;0;0.0;16;423.5;0.0125;0.0125;0.0;0.0;Aug;3;2;1;3;Returning_Visitor;True
1;158.0;1;64.0;29;1916.761905;0.006451613;0.018709677;8.772473117999999;0.0;Mar;2;2;3;2;Returning_Visitor;True
0;0.0;0;0.0;3;62.25;0.0;0.066666667;0.0;0.0;Dec;1;1;7;2;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Dec;3;7;3;1;Returning_Visitor;False
0;0.0;0;0.0;8;123.0;0.0;0.014285714;59.988;0.0;May;2;2;1;2;New_Visitor;False
5;145.5;0;0.0;96;1524.748377;0.0;0.007239056999999999;0.0;0.0;Mar;2;2;9;2;Returning_Visitor;False
0;0.0;0;0.0;7;999.8;0.00952381;0.031428571;0.0;0.0;Sep;3;2;1;4;Returning_Visitor;False
1;9.0;0;0.0;15;266.0;0.028571429;0.057142857000000005;0.0;0.8;May;4;2;1;13;Returning_Visitor;False
8;195.31666669999998;0;0.0;54;1063.95;0.0;0.019047619;54.24886418;0.0;Mar;2;2;1;2;Returning_Visitor;False
1;45.0;0;0.0;10;413.0;0.0;0.009090909;0.0;0.0;Mar;2;4;1;1;Returning_Visitor;True
2;61.48;0;0.0;40;797.0033333;0.0;0.012539086999999999;10.20777685;0.0;Oct;2;2;3;2;Returning_Visitor;False
1;6.333333333;0;0.0;36;1378.166667;0.005555556;0.026587302;0.0;0.0;Nov;2;2;1;13;Returning_Visitor;True
0;0.0;0;0.0;18;481.4;0.068518519;0.09160493800000001;0.0;0.0;Aug;3;2;3;3;Returning_Visitor;False
6;140.33333330000002;0;0.0;9;88.95;0.0;0.004761905;0.0;0.0;May;3;2;2;3;New_Visitor;False
0;0.0;0;0.0;2;19.0;0.0;0.1;0.0;0.0;Mar;2;2;3;11;Returning_Visitor;True
0;0.0;0;0.0;3;75.5;0.0;0.066666667;0.0;0.0;Dec;3;2;4;2;Returning_Visitor;True
0;0.0;0;0.0;13;338.2;0.030769231;0.069230769;0.0;0.0;Oct;1;1;4;4;Returning_Visitor;True
10;84.4375;3;147.0;35;1092.354167;0.005073996;0.034935835;0.0;0.0;Nov;2;5;9;8;Returning_Visitor;True
7;201.5;0;0.0;17;750.1666667000001;0.0;0.005555556;0.0;0.0;Mar;3;2;4;2;Returning_Visitor;False
0;0.0;0;0.0;8;129.0;0.025;0.1;0.0;0.8;May;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;37;1489.590909;0.009459459;0.03816999;0.0;0.0;Sep;3;2;2;4;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;2;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;11;577.0;0.018181818;0.027272727000000004;0.0;0.2;Feb;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;41;1837.204167;0.027642276;0.06654710700000001;0.0;0.0;Nov;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;17;639.7566667;0.0;0.011764706000000002;63.45892077;0.0;Oct;2;2;3;4;New_Visitor;False
3;82.5;0;0.0;12;221.125;0.015384615;0.005128205;0.0;0.0;Nov;1;2;3;8;Returning_Visitor;False
0;0.0;0;0.0;37;581.0833332999999;0.005555556;0.026851852000000002;0.0;0.0;Nov;2;2;2;10;Returning_Visitor;True
8;203.6;1;0.0;42;1052.4;0.0;0.004545455;37.35725827;0.0;Nov;2;2;5;2;Returning_Visitor;False
0;0.0;0;0.0;19;154.2166667;0.015789473999999998;0.024561404;0.0;0.0;Feb;2;2;1;3;Returning_Visitor;False
11;771.9285714;2;214.16666669999998;39;1022.474026;0.000833333;0.012361111000000001;52.05165;0.0;May;3;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;21;1461.833333;0.021052632;0.036842105;23.82324931;0.0;Nov;2;2;1;1;Returning_Visitor;True
0;0.0;0;0.0;7;174.5;0.042857143;0.066666667;0.0;0.0;May;1;1;1;4;Returning_Visitor;True
6;160.09523810000002;3;94.5;47;1682.8702469999998;0.001333333;0.007891429;5.698642857;0.0;Mar;3;2;6;10;Returning_Visitor;False
7;114.25;1;17.33333333;25;874.5833332999998;0.0;0.012345678999999998;54.33103704;0.0;May;2;5;2;4;Returning_Visitor;True
7;177.5;6;312.0;40;1123.050824;0.008680555999999999;0.024695767;0.0;0.0;Dec;1;1;3;2;Returning_Visitor;False
0;0.0;0;0.0;31;457.40477989999994;0.0;0.026938057;0.0;0.8;May;2;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;7;855.0;0.0;0.028571429;0.0;0.0;May;2;2;1;1;Returning_Visitor;False
1;7.0;0;0.0;26;2064.5;0.0;0.002;0.0;0.0;Oct;2;2;3;4;New_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Jul;3;2;1;13;Returning_Visitor;False
4;28.73333333;0;0.0;12;243.75;0.0;0.038571429;8.150811238;0.0;June;3;2;4;2;Returning_Visitor;True
5;132.46666670000002;0;0.0;59;1660.222222;0.0;0.011753515;6.475910157;0.0;Mar;3;2;2;1;Returning_Visitor;False
5;238.375;0;0.0;24;2174.375;0.008928571;0.017460317;27.07791667;0.0;Mar;3;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;1;1;5;1;Returning_Visitor;False
1;38.0;0;0.0;16;727.7142857000001;0.038888888999999996;0.045198413;18.66333333;0.0;May;3;2;4;4;Returning_Visitor;True
0;0.0;0;0.0;2;93.0;0.0;0.05;0.0;0.0;Dec;3;2;5;2;Returning_Visitor;False
0;0.0;0;0.0;4;32.0;0.0;0.075;0.0;0.0;Mar;3;2;6;1;Returning_Visitor;False
7;56.3;0;0.0;15;315.4;0.0;0.011111111000000002;0.0;0.0;Oct;2;2;1;2;New_Visitor;False
10;259.1666667;0;0.0;46;1535.2420630000001;0.021938776;0.031768707;9.001857142999999;0.4;May;1;1;3;4;Returning_Visitor;False
2;23.0;0;0.0;22;335.6666667;0.0;0.011904762;0.0;0.0;May;2;2;1;2;New_Visitor;True
1;0.0;0;0.0;1;74.6;0.1;0.1;0.0;0.0;Oct;3;2;1;4;Returning_Visitor;False
4;31.6;0;0.0;9;1760.7;0.0;0.003333333;0.0;0.0;Nov;4;2;9;2;Returning_Visitor;False
1;5.0;0;0.0;8;203.0;0.0;0.00952381;0.0;0.0;Dec;2;4;1;2;New_Visitor;False
0;0.0;1;0.0;23;489.25;0.00173913;0.032173913;0.0;0.0;May;2;5;5;2;Returning_Visitor;False
0;0.0;0;0.0;9;249.41;0.022222222000000003;0.005128205;0.0;0.0;Nov;1;2;1;4;Returning_Visitor;False
1;73.0;1;740.0;50;1434.255128;0.0;0.019230768999999998;22.03276923;0.0;Mar;2;2;3;2;Returning_Visitor;True
1;18.0;0;0.0;24;1332.25;0.0;0.008695652;0.0;0.0;Dec;2;2;1;2;New_Visitor;False
5;69.03333333;0;0.0;24;658.8466667;0.0;0.013793103000000001;42.984530799999995;0.0;Oct;2;6;3;2;Returning_Visitor;False
14;293.6333333;3;11.5;182;3539.944615;0.010209424;0.033524992999999996;0.7020867609999999;0.0;Aug;2;5;1;1;Returning_Visitor;False
4;250.8571429;1;37.5;71;1145.5714289999999;0.0;0.0040540540000000005;80.58733784;0.0;May;2;4;1;1;Returning_Visitor;False
4;12.0;0;0.0;28;580.65;0.0;0.016666667;0.0;0.0;Jul;1;2;1;4;Returning_Visitor;False
16;313.8666667;3;153.5;156;3899.0013280000003;0.000170068;0.011252928999999998;1.5348359790000001;0.0;May;2;2;2;4;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Feb;1;1;3;3;Returning_Visitor;False
2;630.5333333;0;0.0;33;357.8895238;0.0;0.007894736999999999;0.0;0.0;Oct;3;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;3;27.2;0.133333333;0.133333333;0.0;0.0;Oct;3;2;4;1;Returning_Visitor;False
5;1417.5;0;0.0;36;1051.248276;0.0;0.0022932020000000003;0.0;0.0;Mar;2;2;5;2;Returning_Visitor;True
6;104.0;1;0.0;14;269.5;0.0;0.021568627000000003;0.0;0.0;Mar;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;61;1964.8472219999999;0.021311475;0.041065574;0.0;0.0;Nov;3;2;2;13;Returning_Visitor;False
0;0.0;0;0.0;27;1009.375;0.0074074069999999995;0.040740741000000004;0.0;0.0;Nov;2;2;1;2;New_Visitor;True
0;0.0;0;0.0;8;55.3;0.0;0.025;0.0;0.0;Jul;1;1;3;3;Returning_Visitor;False
0;0.0;2;193.5;29;2141.902778;0.029032258;0.042319508;0.0;0.0;Dec;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;5;72.5;0.0;0.04;0.0;0.0;May;2;6;6;3;Returning_Visitor;False
4;66.0;0;0.0;52;1423.790476;0.005454545;0.008484848;0.0;0.0;Dec;2;4;7;20;Returning_Visitor;False
1;51.4;0;0.0;41;883.1395238;0.017948718;0.033333333;48.7880688;0.0;Jul;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;11;212.91666669999998;0.0;0.009090909;0.0;0.0;Nov;3;2;5;2;New_Visitor;False
0;0.0;0;0.0;11;1855.6;0.027272727000000004;0.054545455;0.0;0.0;Sep;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;24;676.1666667000001;0.0;0.008333333;2.705833333;0.0;May;2;2;6;4;Returning_Visitor;True
0;0.0;0;0.0;18;773.2;0.0;0.0125;46.4748023;0.0;Nov;1;1;3;1;New_Visitor;False
0;0.0;0;0.0;4;105.0;0.0;0.05;0.0;0.0;Nov;2;5;3;1;Returning_Visitor;False
0;0.0;0;0.0;81;2092.6738100000002;0.015;0.027155448999999998;0.0;0.0;Oct;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;18;535.3995238;0.0;0.02962963;0.0;0.0;June;1;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;15;1999.8333329999998;0.015384615;0.020512821;0.0;0.0;May;2;10;7;4;Returning_Visitor;False
6;192.5;0;0.0;113;3000.666667;0.003478261;0.005217391;0.0;0.0;Mar;2;2;3;2;Returning_Visitor;False
1;7.0;2;562.0;36;1300.190476;0.010810811000000002;0.038738739;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;True
0;0.0;0;0.0;19;809.1666667000001;0.031578947;0.051578947;0.0;0.6;May;2;2;4;3;Returning_Visitor;False
0;0.0;0;0.0;122;1945.3214289999999;0.018032786999999998;0.033333333;0.0;1.0;May;2;6;1;6;Returning_Visitor;True
7;147.79076919999997;2;236.0;28;1246.1241029999999;0.006666666999999999;0.021453423;11.284275;0.0;May;3;2;1;3;Returning_Visitor;True
2;19.1;0;0.0;8;137.7;0.0;0.01;0.0;0.0;Aug;3;2;1;2;New_Visitor;False
1;11.88888889;0;0.0;111;3510.879903;9.83e-05;0.009438427;12.01656549;0.0;Mar;3;2;5;2;Returning_Visitor;False
7;238.4666667;7;300.9;33;1801.3714289999998;0.0055;0.040415616;8.08269;0.0;May;2;1;1;4;Returning_Visitor;True
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Nov;3;2;7;3;Returning_Visitor;False
3;96.5;0;0.0;8;323.5;0.0;0.02;0.0;0.0;Dec;1;1;6;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.2;Feb;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;18;771.0833332999999;0.055555556;0.071428571;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;1;0.0;1;13.0;0.0;0.1;0.0;0.0;Mar;3;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;25;334.3833333;0.0;0.008333333;0.0;0.0;Sep;2;2;3;4;Returning_Visitor;False
0;0.0;0;0.0;5;143.0;0.0;0.04;0.0;0.0;Mar;2;4;1;1;Returning_Visitor;False
1;18.0;0;0.0;15;272.3333333;0.0;0.036666667;0.0;0.6;May;2;2;3;3;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;2;2;6;13;Returning_Visitor;False
7;129.6666667;3;42.0;25;443.25;0.006451613;0.023297491;6.402612903;0.0;May;2;2;4;4;Returning_Visitor;True
4;60.0;0;0.0;33;841.0333332999999;0.015151515;0.043434343;0.0;0.4;May;2;1;7;4;Returning_Visitor;False
0;0.0;0;0.0;2;150.6;0.0;0.033333333;0.0;0.0;Oct;2;2;3;5;Returning_Visitor;False
0;0.0;0;0.0;2;121.0;0.0;0.05;0.0;0.0;May;3;2;1;3;Returning_Visitor;False
7;722.2083332999999;9;151.5;238;10340.36916;0.002419355;0.016345046000000002;3.851653215;0.0;Dec;2;2;4;1;Returning_Visitor;False
0;0.0;0;0.0;4;39.2;0.0;0.05;0.0;0.0;Nov;1;2;1;2;New_Visitor;False
2;132.4;0;0.0;11;296.3;0.0;0.015384615;0.0;0.0;Sep;2;4;3;2;New_Visitor;False
0;0.0;0;0.0;18;356.0;0.011111111000000002;0.038888888999999996;0.0;0.2;May;3;2;3;13;Returning_Visitor;False
0;0.0;0;0.0;14;197.5;0.021428571;0.042857143;0.0;0.4;May;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;9;104.83333329999999;0.022222222000000003;0.072222222;0.0;0.0;Mar;2;2;4;2;Returning_Visitor;False
1;2.0;0;0.0;5;86.6;0.0;0.1;0.0;0.0;Sep;3;2;3;2;Returning_Visitor;False
2;24.0;0;0.0;16;445.33333330000005;0.0044444440000000005;0.022222222000000003;0.0;0.0;Jul;2;2;9;2;Returning_Visitor;False
3;79.4;0;0.0;11;394.0;0.0;0.005555556;0.0;0.0;Aug;3;2;3;1;Returning_Visitor;True
2;180.0;3;258.0;61;5233.590475999999;0.009090909;0.035239899;0.0;0.0;May;2;2;4;4;Returning_Visitor;False
0;0.0;0;0.0;8;123.0;0.025;0.029166667;0.0;0.0;Nov;3;2;3;11;Returning_Visitor;True
3;11.6;0;0.0;25;510.38;0.007692308;0.023076923;0.0;0.0;Oct;2;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;2;2;8;3;Returning_Visitor;False
9;441.85;0;0.0;122;2577.449603;0.0;0.010463331999999999;75.27712913;0.0;Nov;1;1;1;2;Returning_Visitor;False
7;154.93333330000002;0;0.0;31;910.04;0.018181818;0.052020202;5.316109207;0.0;Jul;1;1;3;1;Returning_Visitor;False
0;0.0;1;7.0;10;672.5142857000001;0.0;0.018181818;60.71287168;0.0;Sep;1;1;7;2;Returning_Visitor;False
2;20.0;0;0.0;13;181.5;0.0;0.013333333000000001;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
8;31.1;11;1258.833333;195;7675.14929;0.001937543;0.014673582;3.38287678;0.4;May;2;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;2;56.0;0.0;0.1;0.0;0.0;Mar;3;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;7;76.5;0.007142857;0.066190476;0.0;0.0;May;3;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;2;8.0;0.0;0.1;0.0;0.0;Mar;2;4;2;1;Returning_Visitor;False
5;112.16666670000001;0;0.0;60;1883.8666670000002;0.017460317;0.042436975;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;False
1;76.75;0;0.0;33;1356.458333;0.0;0.020833333;0.0;0.0;Nov;2;2;1;10;Returning_Visitor;True
0;0.0;0;0.0;20;1016.883333;0.035;0.052333332999999996;0.0;0.0;Jul;3;2;4;4;Returning_Visitor;False
6;186.66666669999998;2;100.8;11;347.4;0.0;0.015;0.0;0.0;Aug;3;2;4;5;Returning_Visitor;False
12;255.5166667;0;0.0;38;436.8583333000001;0.0;0.010852713;0.0;0.0;Oct;2;2;7;5;Returning_Visitor;True
3;80.6;0;0.0;37;936.4166667000002;0.0;0.005128205;0.0;0.0;Jul;1;1;4;2;Returning_Visitor;True
8;107.7;0;0.0;8;135.06666669999998;0.0;0.005128205;0.0;0.0;June;2;2;1;5;New_Visitor;False
5;93.4;0;0.0;38;689.65;0.0;0.004878049000000001;34.48748308;0.0;Oct;2;2;2;2;New_Visitor;True
0;0.0;0;0.0;4;173.5;0.0;0.05;0.0;0.0;Mar;3;3;4;3;Returning_Visitor;True
1;21.2;0;0.0;24;1123.246667;0.0;0.017391304;30.04921703;0.0;Sep;2;2;3;2;Returning_Visitor;False
2;37.0;0;0.0;7;139.33333330000002;0.0;0.011111111000000002;0.0;0.0;Mar;3;2;7;8;New_Visitor;True
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;May;2;2;6;13;Returning_Visitor;False
7;99.8;5;466.4;28;839.7333332999999;0.0017543860000000001;0.009231412;0.0;0.0;Nov;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;2;46.0;0.0;0.1;0.0;0.0;May;2;4;3;4;Returning_Visitor;False
8;103.7333333;0;0.0;17;328.3;0.0;0.010526316;0.0;0.0;June;3;2;8;2;New_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;2;2;7;1;Returning_Visitor;True
0;0.0;0;0.0;22;2473.25;0.009090909;0.013383838;0.0;0.0;May;3;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;44;1341.716667;0.008888889;0.046666667;0.0;0.0;June;2;2;2;2;Returning_Visitor;False
3;53.5;0;0.0;26;1097.05;0.0;0.019605911;0.0;0.0;May;2;2;4;2;Returning_Visitor;False
0;0.0;0;0.0;20;1722.8666670000002;0.01;0.075;0.0;0.2;May;2;2;6;1;Returning_Visitor;False
6;545.65;3;204.3466667;69;1182.432333;0.000684932;0.002998087;19.71529542;0.0;Nov;2;2;1;13;Returning_Visitor;True
1;18.0;0;0.0;8;66.0;0.075;0.0875;0.0;0.4;May;3;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;62;944.4055556;0.0;0.015591398000000001;0.0;0.0;June;1;1;7;3;Returning_Visitor;False
0;0.0;0;0.0;3;25.0;0.0;0.066666667;0.0;0.0;Feb;2;4;1;5;Returning_Visitor;False
0;0.0;0;0.0;52;1218.1;0.001282051;0.030448718;0.0;0.0;Sep;2;2;3;1;Returning_Visitor;False
1;4.0;0;0.0;46;1107.666667;0.005925926;0.020148148;0.0;0.8;May;2;2;2;2;Returning_Visitor;False
